player_url,id,name,continent,tournaments,scrape_time
https://liquipedia.net/halo/NeXuS,NeXuS,Dan Verhoff,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Ninja,Ninja,Richard Tyler Blevins,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Ninjestics,Ninjestics,Rhys Graham,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Noble,Noble,Isaac Adame,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/NURIX,NURIX,Paul Villemont,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Ogre_1,Ogre 1,Daniel Ryan,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Ogre_2,Ogre 2,Tom Ryan,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Pelu,Pelu,John Arlex Gómez Montoya,South_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Penguin,Penguin,Zane Hearon,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Phlux,Phlux,Hamzah Nackvi,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/PiLEZ,PiLEZ,Victor Rivera,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Pinooo,Pinooo,Roelof Eringa,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Pipz,Pipz,Tyson J. Adam,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Porky_J,Porky J,"",North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Posey,Posey,Shane Posey,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Praties,Praties,Adam Osborne,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/PreDevoNatoR,PreDevoNatoR,Devon Layton,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Prototype,Prototype,Ezekiel Martinez,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/PuniShR,PuniShR,Romain Leroy,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Pupsky,Pupsky,Daniel Bechus,Middle_East_Africa,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Qristola,Qristola,Kristopher O'Keeffe,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Quad,Quad,Kieran Rose,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Radical,Radical,Nicolas van Ysendyk,Middle_East_Africa,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Ramirez,Ramirez,Andrew Corrigan,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Rammyy,Rammyy,Abel Garcia,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Randa,Randa,Dillon Randa,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Rated,Rated,Jacob Leighton,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Rayne,Rayne,Timothy Tinkler,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Reliable,Reliable,Alan Montgomery,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Renegade,Renegade,Jonathan Willette,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Respectful,Respectful,Brandon Stones,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Rinnegan,Rinnegan,Armando Nocedal Santiago,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Riotz,Riotz,Max Cottle,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Rob,Rob,Robert O'Connor,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Robs1n,robs1n,Rob Singleton,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Rorzch,Rorzch,Noel Bello,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Roy,Roy,Justin Brown,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Royal2,Royal2,Mathew Fiorante,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Rs8,Rs8,Antony Madeleine,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Running,Running,Julian Montoya,South_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Russo,Russo,Mike Russo,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/RyaNoob,RyaNoob,Ryan Geddes,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/S3lioh,S3lioh,Elias Yoab Alvarado Soriano,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Sabinater,Sabinater,Sabur Hakimi,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Sandell,Sandell,Pontus Sandell,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Sargoth,Sargoth,Casey Current,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Sceptify,Sceptify,Juliano Sadiku,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Seduce,Seduce,Daniel Franken,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Shaady,Shaady,Shady Zer,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Shabby,Shabby,Farooq Siddique,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Shinato,Shinato,Roman Neidig,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/ShocKWav3,ShocKWav3,Chris Smith,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Shooter,Shooter,Ryan Sondhi,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Shotzzy,Shotzzy,Anthony Cuevas-Castro,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Sica,Sica,Renan Grall,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/SindeR,SindeR,Maxime Allou,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/SK,SK,Justin Mann,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Slayz,Slayz,Angus Hodic,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/SLG,SLG,Norwen Le Galloudec,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/SnakeBite,SnakeBite,Paul Duarte,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Snakey,Snakey,Arkel Brown,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/SneakeEBeaver,SneakeEBeaver,Ryan Polk,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Snip3down,Snip3down,Eric Wrona,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Snipaul,Snipaul,Paul Winn,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Snipedrone,Snipedrone,Michael Juchau,Europe,,2021-12-31T12:50:26Z
